ENSGID,Condition_A
ENSG00000231762,-1.100776839
ENSG00000172508,-1.100822919
ENSG00000186814,-1.1020798
ENSG00000259895,-1.102157496
ENSG00000241549,-1.102476295
ENSG00000257511,-1.10347017
ENSG00000197816,-1.103471038
ENSG00000157653,-1.103527952
ENSG00000275056,-1.103906863
ENSG00000232940,-1.104166091
ENSG00000169231,-1.104352261
ENSG00000257285,-1.104554213
ENSG00000127415,-1.104788111
ENSG00000124762,-1.104788364
ENSG00000091106,-1.105103794
ENSG00000227543,-1.105359392
ENSG00000171217,-1.105448688
ENSG00000260778,-1.105704055
ENSG00000251364,-1.105886166
ENSG00000206634,-1.105886405
ENSG00000196104,-1.106055244
ENSG00000254536,-1.106428792
ENSG00000286177,-1.10749901
ENSG00000127364,-1.107910218
ENSG00000263272,-1.108061545
ENSG00000185689,-1.108192724
ENSG00000263916,-1.108800254
ENSG00000161664,-1.109111792
ENSG00000260193,-1.109595723
ENSG00000276337,-1.109932336
ENSG00000280087,-1.110616219
ENSG00000273340,-1.110825706
ENSG00000146556,-1.110892947
ENSG00000178297,-1.1113449
ENSG00000251474,-1.111733025
ENSG00000172888,-1.11225883
ENSG00000176153,-1.113386625
ENSG00000240616,-1.114396028
ENSG00000249152,-1.11450371
ENSG00000265194,-1.116646365
ENSG00000225975,-1.116812496
ENSG00000159433,-1.117521584
ENSG00000149927,-1.118178207
ENSG00000270890,-1.11828652
ENSG00000254634,-1.119289199
ENSG00000230303,-1.119551092
ENSG00000251432,-1.119590771
ENSG00000257279,-1.119626382
ENSG00000159388,-1.119841701
ENSG00000261488,-1.120306019
ENSG00000273899,-1.120868332
ENSG00000117425,-1.121011417
ENSG00000154898,-1.121375137
ENSG00000148942,-1.121704361
ENSG00000213213,-1.12208273
ENSG00000233264,-1.12264757
ENSG00000196923,-1.12293712
ENSG00000168071,-1.123219179
ENSG00000228242,-1.124212492
ENSG00000231160,-1.124556643
ENSG00000258380,-1.125430154
ENSG00000260063,-1.126309335
ENSG00000066230,-1.126778535
ENSG00000134574,-1.127548025
ENSG00000109625,-1.127939514
ENSG00000137877,-1.128612626
ENSG00000187650,-1.129601264
ENSG00000224420,-1.129769513
ENSG00000082196,-1.130111754
ENSG00000280055,-1.13069327
ENSG00000284946,-1.130874936
ENSG00000260093,-1.131710796
ENSG00000064607,-1.131915241
ENSG00000250571,-1.131916813
ENSG00000130702,-1.132228683
ENSG00000178201,-1.132408678
ENSG00000215908,-1.132777395
ENSG00000008710,-1.132943133
ENSG00000226245,-1.13318204
ENSG00000184949,-1.134367589
ENSG00000282508,-1.134509507
ENSG00000152076,-1.134758676
ENSG00000258515,-1.134944703
ENSG00000197182,-1.135438515
ENSG00000283900,-1.135575965
ENSG00000101282,-1.135815775
ENSG00000204681,-1.137093227
ENSG00000220323,-1.137098923
ENSG00000280222,-1.137257
ENSG00000146067,-1.137466394
ENSG00000198563,-1.1375844
ENSG00000259429,-1.137973433
ENSG00000224945,-1.138847593
ENSG00000197753,-1.13950803
ENSG00000105479,-1.139896179
ENSG00000133661,-1.139912121
ENSG00000149243,-1.140002667
ENSG00000280927,-1.140453698
ENSG00000099889,-1.140540612
ENSG00000278948,-1.141222531
ENSG00000176884,-1.141961543
ENSG00000224574,-1.142500942
ENSG00000279088,-1.142791455
ENSG00000260719,-1.143798428
ENSG00000251680,-1.143874423
ENSG00000184163,-1.144112678
ENSG00000007392,-1.144358073
ENSG00000226276,-1.144479051
ENSG00000197085,-1.144905411
ENSG00000270060,-1.145370604
ENSG00000270157,-1.145436593
ENSG00000279792,-1.146753237
ENSG00000261094,-1.147406071
ENSG00000263069,-1.147776402
ENSG00000125046,-1.148840864
ENSG00000234678,-1.1503123
ENSG00000055732,-1.150607308
ENSG00000177984,-1.150715165
ENSG00000133710,-1.151790817
ENSG00000164933,-1.152214614
ENSG00000225032,-1.153188301
ENSG00000267370,-1.153221153
ENSG00000104894,-1.153468706
ENSG00000241962,-1.153576799
ENSG00000205959,-1.153655119
ENSG00000185189,-1.153891687
ENSG00000275155,-1.154827636
ENSG00000164619,-1.155783187
ENSG00000078814,-1.155821669
ENSG00000226673,-1.156088247
ENSG00000265683,-1.156222485
ENSG00000261971,-1.156421365
ENSG00000272205,-1.156486625
ENSG00000182612,-1.156660785
ENSG00000224635,-1.156666302
ENSG00000107281,-1.157779631
ENSG00000272849,-1.159274697
ENSG00000101104,-1.159901708
ENSG00000164877,-1.160524755
ENSG00000176681,-1.161608148
ENSG00000257910,-1.161826081
ENSG00000181322,-1.162006338
ENSG00000100767,-1.16256682
ENSG00000213139,-1.162587294
ENSG00000270012,-1.163353693
ENSG00000213983,-1.16360513
ENSG00000091879,-1.164220045
ENSG00000242338,-1.164698204
ENSG00000259515,-1.164967872
ENSG00000205502,-1.166335539
ENSG00000229833,-1.166968903
ENSG00000162777,-1.168131921
ENSG00000276853,-1.168186943
ENSG00000260853,-1.16825746
ENSG00000114638,-1.168879391
ENSG00000257474,-1.169223421
ENSG00000254909,-1.169494944
ENSG00000262155,-1.169964899
ENSG00000287809,-1.169981744
ENSG00000171790,-1.170264652
ENSG00000118557,-1.170634322
ENSG00000267519,-1.17069866
ENSG00000163462,-1.170925501
ENSG00000268655,-1.17098667
ENSG00000171163,-1.171016977
ENSG00000137968,-1.171245065
ENSG00000260648,-1.17159169
ENSG00000197332,-1.171607031
ENSG00000187951,-1.172053469
ENSG00000167676,-1.172738107
ENSG00000272734,-1.172982042
ENSG00000128346,-1.173248644
ENSG00000241547,-1.17360541
ENSG00000237080,-1.173711361
ENSG00000185905,-1.173998441
ENSG00000227782,-1.174559747
ENSG00000186715,-1.175140864
ENSG00000182070,-1.175492465
ENSG00000280069,-1.176174443
ENSG00000270874,-1.176479335
ENSG00000276434,-1.176892755
ENSG00000240970,-1.177118492
ENSG00000233360,-1.177263557
ENSG00000145113,-1.177645157
ENSG00000183718,-1.178029719
ENSG00000266573,-1.178130753
ENSG00000286618,-1.178592338
ENSG00000259562,-1.178708465
ENSG00000287858,-1.178931396
ENSG00000267395,-1.178974551
ENSG00000269858,-1.179045227
ENSG00000114841,-1.17947396
ENSG00000249249,-1.180018774
ENSG00000015413,-1.180243216
ENSG00000101977,-1.180627369
ENSG00000276710,-1.180866253
ENSG00000229152,-1.181403424
ENSG00000276975,-1.181467781
ENSG00000265727,-1.182407987
ENSG00000113108,-1.182505209
ENSG00000257839,-1.182626547
ENSG00000149527,-1.182733878
ENSG00000261659,-1.183653166
ENSG00000248103,-1.18410809
ENSG00000253981,-1.184241792
ENSG00000271833,-1.184244162
ENSG00000110888,-1.184805808
ENSG00000229657,-1.185169958
ENSG00000233589,-1.185968166
ENSG00000225882,-1.186162434
ENSG00000114270,-1.186491311
ENSG00000253854,-1.186646763
ENSG00000111796,-1.187317525
ENSG00000248019,-1.187703068
ENSG00000231721,-1.188149851
ENSG00000261408,-1.189100129
ENSG00000185986,-1.189315428
ENSG00000091536,-1.190441817
ENSG00000234428,-1.191340883
ENSG00000110719,-1.19159653
ENSG00000279039,-1.191642927
ENSG00000166573,-1.192090565
ENSG00000168263,-1.192146209
ENSG00000244332,-1.192544918
ENSG00000139278,-1.193611254
ENSG00000134398,-1.193639835
ENSG00000266236,-1.193785793
ENSG00000206561,-1.194020101
ENSG00000259803,-1.194058876
ENSG00000196604,-1.194335026
ENSG00000284617,-1.194433289
ENSG00000283236,-1.194766843
ENSG00000196811,-1.195002765
ENSG00000216895,-1.195141303
ENSG00000177788,-1.196111514
ENSG00000236526,-1.196373701
ENSG00000264204,-1.196855073
ENSG00000254577,-1.198198926
ENSG00000230922,-1.198215584
ENSG00000199912,-1.198929203
ENSG00000156076,-1.199374039
ENSG00000141391,-1.199406953
ENSG00000275481,-1.199788447
ENSG00000126895,-1.199825736
ENSG00000238084,-1.200764612
ENSG00000243753,-1.201598954
ENSG00000212694,-1.202138676
ENSG00000121716,-1.203343961
ENSG00000237940,-1.203906665
ENSG00000132274,-1.203974826
ENSG00000259364,-1.204863434
ENSG00000234925,-1.205144489
ENSG00000142871,-1.205147609
ENSG00000228352,-1.205902635
ENSG00000214827,-1.206296343
ENSG00000231884,-1.206910571
ENSG00000279880,-1.206913099
ENSG00000185291,-1.207157133
ENSG00000167524,-1.207496628
ENSG00000260398,-1.208095715
ENSG00000228109,-1.208367269
ENSG00000287299,-1.209225661
ENSG00000269821,-1.209537235
ENSG00000260495,-1.210140609
ENSG00000009950,-1.210219642
ENSG00000267270,-1.2102797
ENSG00000167880,-1.210676144
ENSG00000266507,-1.210955813
ENSG00000154358,-1.211163825
ENSG00000080947,-1.211412378
ENSG00000257122,-1.211439063
ENSG00000131480,-1.21269847
ENSG00000204632,-1.212741722
ENSG00000163606,-1.212846301
ENSG00000278986,-1.213261464
ENSG00000186510,-1.213811404
ENSG00000137809,-1.214161475
ENSG00000223855,-1.214613479
ENSG00000268070,-1.215728345
ENSG00000184925,-1.21642139
ENSG00000286994,-1.21714542
ENSG00000253939,-1.217214955
ENSG00000229591,-1.217773721
ENSG00000279530,-1.217785255
ENSG00000170390,-1.220562769
ENSG00000247828,-1.221451359
ENSG00000262152,-1.222062905
ENSG00000272368,-1.222131584
ENSG00000162461,-1.223965345
ENSG00000212452,-1.224845664
ENSG00000188234,-1.225001842
ENSG00000147166,-1.226089423
ENSG00000008438,-1.227505874
ENSG00000256673,-1.22838212
ENSG00000006025,-1.228767374
ENSG00000173401,-1.229003322
ENSG00000185495,-1.229137894
ENSG00000174776,-1.229449398
ENSG00000160282,-1.230028794
ENSG00000181619,-1.230711515
ENSG00000102901,-1.23075532
ENSG00000099326,-1.230917691
ENSG00000207741,-1.231437008
ENSG00000237491,-1.232194844
ENSG00000274721,-1.232891562
ENSG00000169583,-1.232895676
ENSG00000197283,-1.233106078
ENSG00000176358,-1.234037045
ENSG00000226383,-1.23404711
ENSG00000285730,-1.234283343
ENSG00000143552,-1.234699916
ENSG00000277806,-1.235309913
ENSG00000271971,-1.235586916
ENSG00000269929,-1.236350078
ENSG00000186648,-1.236867437
ENSG00000263345,-1.23738306
ENSG00000204177,-1.238372947
ENSG00000276712,-1.23910858
ENSG00000224973,-1.239218801
ENSG00000279006,-1.2400002
ENSG00000105443,-1.240099034
ENSG00000167702,-1.24012023
ENSG00000269069,-1.240144766
ENSG00000118473,-1.240373272
ENSG00000158683,-1.240981107
ENSG00000198569,-1.241163703
ENSG00000231416,-1.241423652
ENSG00000262903,-1.244245822
ENSG00000225138,-1.246446345
ENSG00000176155,-1.246905529
ENSG00000254602,-1.246947663
ENSG00000228302,-1.247526467
ENSG00000204121,-1.249035159
ENSG00000225855,-1.249529118
ENSG00000126838,-1.250571116
ENSG00000130513,-1.250800251
ENSG00000273447,-1.250985609
ENSG00000268670,-1.25149898
ENSG00000213221,-1.252554366
ENSG00000279852,-1.252844078
ENSG00000259158,-1.253066772
ENSG00000204305,-1.253861831
ENSG00000272108,-1.253898905
ENSG00000215417,-1.254283021
ENSG00000183091,-1.254313816
ENSG00000241484,-1.254554105
ENSG00000102001,-1.255907315
ENSG00000124602,-1.257414066
ENSG00000214872,-1.257451951
ENSG00000175455,-1.260779432
ENSG00000205593,-1.261928362
ENSG00000224506,-1.263011143
ENSG00000143195,-1.265139188
ENSG00000127362,-1.265206519
ENSG00000163958,-1.266596818
ENSG00000240499,-1.267186104
ENSG00000144488,-1.267186473
ENSG00000259658,-1.267278289
ENSG00000233217,-1.26925187
ENSG00000185633,-1.269366123
ENSG00000166405,-1.269920488
ENSG00000069812,-1.270705831
ENSG00000197993,-1.270974305
ENSG00000285627,-1.271702828
ENSG00000271500,-1.272950948
ENSG00000252965,-1.273364654
ENSG00000170476,-1.273512875
ENSG00000141527,-1.273518203
ENSG00000006747,-1.273549329
ENSG00000207547,-1.274224367
ENSG00000246130,-1.274456615
ENSG00000109163,-1.274734588
ENSG00000286808,-1.274796879
ENSG00000225087,-1.275760919
ENSG00000276763,-1.276403362
ENSG00000279368,-1.276534466
ENSG00000148343,-1.276795584
ENSG00000275894,-1.277394267
ENSG00000271533,-1.277525868
ENSG00000106823,-1.277618816
ENSG00000234546,-1.278612192
ENSG00000139908,-1.278879419
ENSG00000196218,-1.279313926
ENSG00000189157,-1.279534911
ENSG00000197978,-1.280171283
ENSG00000268743,-1.280372005
ENSG00000187848,-1.281329368
ENSG00000171385,-1.281734644
ENSG00000258603,-1.282037773
ENSG00000101194,-1.28233278
ENSG00000188801,-1.282574424
ENSG00000166763,-1.282715774
ENSG00000140398,-1.28289807
ENSG00000140093,-1.283341325
ENSG00000254165,-1.283678542
ENSG00000188818,-1.284021908
ENSG00000280451,-1.284241338
ENSG00000106976,-1.284271097
ENSG00000286242,-1.284452661
ENSG00000249087,-1.285278488
ENSG00000154479,-1.287505499
ENSG00000233340,-1.28750846
ENSG00000246334,-1.2875121
ENSG00000168906,-1.287681726
ENSG00000131080,-1.287961621
ENSG00000249364,-1.288319752
ENSG00000260751,-1.288888445
ENSG00000213928,-1.289087932
ENSG00000203896,-1.289140265
ENSG00000026036,-1.289390079
ENSG00000269486,-1.289609765
ENSG00000280058,-1.289707632
ENSG00000231154,-1.28975985
ENSG00000250579,-1.290242705
ENSG00000255142,-1.290474811
ENSG00000240775,-1.291611527
ENSG00000259820,-1.291854045
ENSG00000266967,-1.292017699
ENSG00000072182,-1.292053682
ENSG00000143921,-1.29366717
ENSG00000279662,-1.294136636
ENSG00000175265,-1.295065758
ENSG00000255236,-1.29541259
ENSG00000110680,-1.29544539
ENSG00000164849,-1.296024486
ENSG00000287737,-1.296295409
ENSG00000095059,-1.296554272
ENSG00000166793,-1.297037027
ENSG00000279891,-1.297681818
ENSG00000273137,-1.297904412
ENSG00000180264,-1.298276079
ENSG00000172346,-1.299350271
ENSG00000270580,-1.299653306
ENSG00000277287,-1.302665404
ENSG00000253846,-1.30300618
ENSG00000212126,-1.303617702
ENSG00000235890,-1.304291258
ENSG00000033122,-1.305053931
ENSG00000178038,-1.30614706
ENSG00000233967,-1.306182209
ENSG00000273230,-1.306699685
ENSG00000160781,-1.306893437
ENSG00000260362,-1.307829203
ENSG00000124701,-1.308028147
ENSG00000286595,-1.308648809
ENSG00000258315,-1.309925794
ENSG00000239528,-1.311338347
ENSG00000227331,-1.311448137
ENSG00000280056,-1.311739736
ENSG00000286696,-1.312166318
ENSG00000241743,-1.31271573
ENSG00000229222,-1.314114078
ENSG00000259767,-1.314199699
ENSG00000186765,-1.314451962
ENSG00000236337,-1.314534518
ENSG00000239419,-1.314545746
ENSG00000278600,-1.315166705
ENSG00000273449,-1.315178058
ENSG00000230084,-1.31749975
ENSG00000285077,-1.319021411
ENSG00000273218,-1.319343586
ENSG00000270084,-1.319869823
ENSG00000145416,-1.320697624
ENSG00000183615,-1.321063879
ENSG00000270605,-1.321447982
ENSG00000169031,-1.321553585
ENSG00000173114,-1.323146282
ENSG00000179954,-1.324284276
ENSG00000169291,-1.325838376
ENSG00000280828,-1.326957315
ENSG00000233538,-1.328137224
ENSG00000205746,-1.328337736
ENSG00000274512,-1.328597852
ENSG00000286909,-1.329860026
ENSG00000273004,-1.33070112
ENSG00000213398,-1.331968087
ENSG00000272787,-1.332784461
ENSG00000223745,-1.333400308
ENSG00000063438,-1.333767988
ENSG00000249669,-1.334442459
ENSG00000258548,-1.335444142
ENSG00000088340,-1.335615818
ENSG00000279207,-1.335692378
ENSG00000287492,-1.335791725
ENSG00000244676,-1.336163283
ENSG00000249684,-1.336856923
ENSG00000009694,-1.336872365
ENSG00000260423,-1.337202276
ENSG00000226744,-1.337570448
ENSG00000129204,-1.337964302
ENSG00000116032,-1.338031536
ENSG00000109046,-1.338457094
ENSG00000257354,-1.338624113
ENSG00000254166,-1.338829858
ENSG00000274026,-1.339390094
ENSG00000105376,-1.339595153
ENSG00000235852,-1.339739025
ENSG00000261716,-1.340433414
ENSG00000136883,-1.340542503
ENSG00000258334,-1.341404407
ENSG00000249835,-1.341739534
ENSG00000111331,-1.341945292
ENSG00000196739,-1.342500969
ENSG00000188599,-1.342935268
ENSG00000248750,-1.343890097
ENSG00000205560,-1.34452585
ENSG00000105717,-1.346403191
ENSG00000139631,-1.346730432
ENSG00000254428,-1.34747358
ENSG00000282022,-1.348174861
ENSG00000214826,-1.349094353
ENSG00000132424,-1.349400317
ENSG00000130653,-1.349581456
ENSG00000188992,-1.349633367
ENSG00000275888,-1.349911446
ENSG00000203804,-1.351117773
ENSG00000273243,-1.351165114
ENSG00000237883,-1.351248692
ENSG00000278952,-1.352285688
ENSG00000214992,-1.353208376
ENSG00000281183,-1.353676808
ENSG00000234093,-1.354710787
ENSG00000204410,-1.356493372
ENSG00000230583,-1.358995242
ENSG00000197948,-1.359464501
ENSG00000284747,-1.359535949
ENSG00000225383,-1.360217293
ENSG00000183426,-1.361202138
ENSG00000241907,-1.361560447
ENSG00000280213,-1.361587766
ENSG00000166343,-1.362604732
ENSG00000235397,-1.362834559
ENSG00000213612,-1.365118724
ENSG00000205890,-1.365252039
ENSG00000152689,-1.366461617
ENSG00000230724,-1.367869304
ENSG00000215788,-1.369759543
ENSG00000188163,-1.370766446
ENSG00000187961,-1.370788089
ENSG00000239653,-1.371883597
ENSG00000163283,-1.371912218
ENSG00000203875,-1.371972299
ENSG00000286572,-1.372454206
ENSG00000286176,-1.373731659
ENSG00000163945,-1.375009746
ENSG00000023839,-1.37617128
ENSG00000224616,-1.376492063
ENSG00000206077,-1.379182053
ENSG00000010319,-1.379262734
ENSG00000258559,-1.37936892
ENSG00000005001,-1.381203308
ENSG00000229487,-1.381718143
ENSG00000287315,-1.382838033
ENSG00000235703,-1.383956349
ENSG00000167549,-1.384903819
ENSG00000259294,-1.386426184
ENSG00000196123,-1.386991114
ENSG00000120500,-1.388178641
ENSG00000277103,-1.390850195
ENSG00000235781,-1.391232343
ENSG00000259378,-1.391525109
ENSG00000240731,-1.392588859
ENSG00000262877,-1.394212732
ENSG00000166856,-1.394326955
ENSG00000184434,-1.394617386
ENSG00000172828,-1.39519263
ENSG00000167968,-1.396421089
ENSG00000133624,-1.397047423
ENSG00000175463,-1.397335412
ENSG00000136918,-1.398448318
ENSG00000273769,-1.399448396
ENSG00000245849,-1.40026767
ENSG00000162148,-1.400981264
ENSG00000250506,-1.401213127
ENSG00000226506,-1.401283779
ENSG00000147437,-1.401842987
ENSG00000168970,-1.402645106
ENSG00000269439,-1.402764064
ENSG00000236255,-1.403330503
ENSG00000234361,-1.403381966
ENSG00000225783,-1.403485769
ENSG00000257086,-1.40380976
ENSG00000272426,-1.404036745
ENSG00000085514,-1.404231294
ENSG00000156097,-1.405776435
ENSG00000250616,-1.406050202
ENSG00000227392,-1.406326401
ENSG00000284294,-1.40742663
ENSG00000125740,-1.407813195
ENSG00000261468,-1.407821191
ENSG00000185829,-1.407922996
ENSG00000200972,-1.4082998
ENSG00000256667,-1.41090494
ENSG00000279198,-1.411435153
ENSG00000184144,-1.412296827
ENSG00000162591,-1.413402431
ENSG00000232611,-1.41350073
ENSG00000108465,-1.413582268
ENSG00000201376,-1.413920801
ENSG00000183535,-1.414033472
ENSG00000161010,-1.414315594
ENSG00000116176,-1.414618133
ENSG00000188897,-1.41498584
ENSG00000111788,-1.415776854
ENSG00000278467,-1.415845063
ENSG00000242028,-1.416160209
ENSG00000256196,-1.416166823
ENSG00000278991,-1.416836338
ENSG00000057468,-1.41726481
ENSG00000236635,-1.41769538
ENSG00000114857,-1.42203282
ENSG00000228577,-1.422305916
ENSG00000251562,-1.422520252
ENSG00000225420,-1.423008756
ENSG00000115257,-1.423258749
ENSG00000197774,-1.42332364
ENSG00000254681,-1.424647114
ENSG00000233237,-1.426200988
ENSG00000259048,-1.426559919
ENSG00000114854,-1.42675456
ENSG00000267530,-1.429586357
ENSG00000263603,-1.430803595
ENSG00000254595,-1.4331747
ENSG00000268649,-1.433673138
ENSG00000266714,-1.433890865
ENSG00000232434,-1.434627333
ENSG00000147896,-1.435886633
ENSG00000225434,-1.436245788
ENSG00000237921,-1.437171672
ENSG00000167525,-1.439055156
ENSG00000215440,-1.43934581
ENSG00000111664,-1.44032016
ENSG00000271366,-1.440439014
ENSG00000287562,-1.441813121
ENSG00000227115,-1.442874106
ENSG00000267980,-1.443370205
ENSG00000270933,-1.443740792
ENSG00000274588,-1.443748818
ENSG00000266456,-1.444168769
ENSG00000234771,-1.444817565
ENSG00000232535,-1.444901949
ENSG00000189398,-1.4457588
ENSG00000248643,-1.446675396
ENSG00000225527,-1.4467622
ENSG00000115705,-1.447202333
ENSG00000278662,-1.447232376
ENSG00000239280,-1.448847384
ENSG00000288065,-1.449143669
ENSG00000100399,-1.450732257
ENSG00000103056,-1.454161005
ENSG00000099251,-1.45609188
ENSG00000213253,-1.458532418
ENSG00000137496,-1.461879665
ENSG00000231563,-1.466203222
ENSG00000226800,-1.469180996
ENSG00000224729,-1.46973494
ENSG00000277144,-1.470259651
ENSG00000275708,-1.470884162
ENSG00000227959,-1.471320123
ENSG00000274993,-1.471357319
ENSG00000069493,-1.471801566
ENSG00000235885,-1.471860938
ENSG00000179846,-1.471937913
ENSG00000237654,-1.472318584
ENSG00000168010,-1.474198646
ENSG00000183458,-1.474865363
ENSG00000284669,-1.475304048
ENSG00000272720,-1.476464178
ENSG00000253309,-1.476713326
ENSG00000256897,-1.478114187
ENSG00000139190,-1.480653146
ENSG00000236256,-1.480994234
ENSG00000267121,-1.48153269
ENSG00000155269,-1.481844576
ENSG00000248213,-1.482228231
ENSG00000188707,-1.482262285
ENSG00000167701,-1.484557602
ENSG00000167280,-1.48536696
ENSG00000183317,-1.486025733
ENSG00000170835,-1.486496644
ENSG00000171121,-1.486692287
ENSG00000288720,-1.489116287
ENSG00000185513,-1.489224378
ENSG00000259033,-1.489549363
ENSG00000235688,-1.493671226
ENSG00000255571,-1.493770418
ENSG00000127399,-1.495865698
ENSG00000251450,-1.496106566
ENSG00000265112,-1.499802451
ENSG00000260261,-1.501999108
ENSG00000136944,-1.50352183
ENSG00000143669,-1.504009492
ENSG00000182376,-1.504196401
ENSG00000162004,-1.504314858
ENSG00000170345,-1.504934925
ENSG00000270270,-1.507171461
ENSG00000128016,-1.507716983
ENSG00000092295,-1.508530055
ENSG00000287697,-1.510648193
ENSG00000242861,-1.512297849
ENSG00000229116,-1.513215956
ENSG00000118523,-1.513647818
ENSG00000136449,-1.513738558
ENSG00000183833,-1.514786845
ENSG00000226314,-1.516022717
ENSG00000226318,-1.516099375
ENSG00000275582,-1.516283538
ENSG00000108846,-1.516472102
ENSG00000075290,-1.517132614
ENSG00000047662,-1.517434307
ENSG00000260278,-1.520256218
ENSG00000146192,-1.520266915
ENSG00000240053,-1.523238083
ENSG00000230262,-1.523531673
ENSG00000105519,-1.524592609
ENSG00000143847,-1.525726202
ENSG00000189127,-1.525882064
ENSG00000276550,-1.526167689
ENSG00000167615,-1.526233568
ENSG00000110693,-1.526698786
ENSG00000274015,-1.529720632
ENSG00000152931,-1.530277328
ENSG00000223935,-1.531131451
ENSG00000174899,-1.533433102
ENSG00000257681,-1.535086822
ENSG00000180953,-1.535400647
ENSG00000277945,-1.536339946
ENSG00000182685,-1.537621006
ENSG00000107954,-1.539046647
ENSG00000222009,-1.539397952
ENSG00000255152,-1.539596929
ENSG00000212807,-1.54231036
ENSG00000238105,-1.544159944
ENSG00000284874,-1.545382477
ENSG00000185522,-1.546950699
ENSG00000144596,-1.548130089
ENSG00000128482,-1.550572383
ENSG00000159588,-1.551727765
ENSG00000254261,-1.55244265
ENSG00000182912,-1.552620114
ENSG00000204149,-1.552925778
ENSG00000196696,-1.553580574
ENSG00000285636,-1.553958136
ENSG00000280287,-1.555690312
ENSG00000232545,-1.557195784
ENSG00000167371,-1.558074709
ENSG00000201183,-1.559118083
ENSG00000137204,-1.559892285
ENSG00000227107,-1.561514176
ENSG00000173295,-1.563679942
ENSG00000268731,-1.563761522
ENSG00000224733,-1.564035243
ENSG00000250033,-1.564129772
ENSG00000205702,-1.566773689
ENSG00000167995,-1.566993631
ENSG00000244879,-1.567037611
ENSG00000272402,-1.568002527
ENSG00000231793,-1.56830766
ENSG00000214021,-1.572730988
ENSG00000250337,-1.572939214
ENSG00000160323,-1.574386595
ENSG00000119608,-1.574429248
ENSG00000102287,-1.575120075
ENSG00000230131,-1.575731259
ENSG00000162241,-1.577744753
ENSG00000263727,-1.580261346
ENSG00000228038,-1.580640712
ENSG00000273151,-1.581358116
ENSG00000255130,-1.581792665
ENSG00000134884,-1.585451235
ENSG00000164241,-1.585721551
ENSG00000183889,-1.587169171
ENSG00000278635,-1.587715985
ENSG00000279443,-1.588408373
ENSG00000272894,-1.591640914
ENSG00000158106,-1.592249848
ENSG00000207146,-1.594124931
ENSG00000267838,-1.594328046
ENSG00000240038,-1.594344985
ENSG00000242294,-1.596226053
ENSG00000187037,-1.596314311
ENSG00000104899,-1.596508634
ENSG00000118094,-1.597594243
ENSG00000102385,-1.602063435
ENSG00000262943,-1.603358336
ENSG00000223705,-1.603856216
ENSG00000270069,-1.605723207
ENSG00000264112,-1.606205726
ENSG00000170075,-1.608612517
ENSG00000279041,-1.614607425
ENSG00000258096,-1.616216059
ENSG00000141194,-1.616316815
ENSG00000100652,-1.616405651
ENSG00000131002,-1.616485716
ENSG00000280152,-1.617925517
ENSG00000277437,-1.619269898
ENSG00000183486,-1.62051689
ENSG00000244184,-1.627349175
ENSG00000124839,-1.628457392
ENSG00000189423,-1.629133625
ENSG00000280142,-1.629269584
ENSG00000184465,-1.630240082
ENSG00000161381,-1.631169512
ENSG00000222041,-1.632642631
ENSG00000236409,-1.637342107
ENSG00000184571,-1.637422063
ENSG00000224592,-1.638432369
ENSG00000042062,-1.645194839
ENSG00000257496,-1.645355616
ENSG00000165949,-1.64663013
ENSG00000232260,-1.646926317
ENSG00000227512,-1.648988662
ENSG00000164855,-1.650531753
ENSG00000227827,-1.655152357
ENSG00000257298,-1.656198432
ENSG00000099834,-1.657274244
ENSG00000108848,-1.65734775
ENSG00000288234,-1.657493159
ENSG00000126218,-1.65753656
ENSG00000169962,-1.661016942
ENSG00000259529,-1.661623807
ENSG00000184441,-1.662244882
ENSG00000262580,-1.662638519
ENSG00000250829,-1.666042068
ENSG00000225828,-1.668222697
ENSG00000175920,-1.670149368
ENSG00000183117,-1.67038049
ENSG00000153291,-1.672776661
ENSG00000280367,-1.672847688
ENSG00000124391,-1.675439803
ENSG00000285103,-1.68005491
ENSG00000234705,-1.682477418
ENSG00000248996,-1.6829806
ENSG00000254154,-1.68325293
ENSG00000178803,-1.683798134
ENSG00000221970,-1.685645306
ENSG00000160838,-1.685961403
ENSG00000244560,-1.686297721
ENSG00000279428,-1.686614342
ENSG00000235772,-1.689561163
ENSG00000242866,-1.69215965
ENSG00000284862,-1.694763282
ENSG00000279278,-1.696972296
ENSG00000285804,-1.697599709
ENSG00000267571,-1.698568914
ENSG00000261490,-1.699075527
ENSG00000274471,-1.701441705
ENSG00000179532,-1.701951176
ENSG00000106133,-1.703942272
ENSG00000149451,-1.706283512
ENSG00000182472,-1.709757087
ENSG00000179698,-1.710320148
ENSG00000151006,-1.711012183
ENSG00000006210,-1.712075685
ENSG00000166473,-1.712451935
ENSG00000213600,-1.712605658
ENSG00000238045,-1.712785423
ENSG00000120156,-1.717266992
ENSG00000125414,-1.722645784
ENSG00000260051,-1.73302275
ENSG00000173077,-1.733438533
ENSG00000287725,-1.737498623
ENSG00000253092,-1.739308035
ENSG00000131471,-1.739708879
ENSG00000142513,-1.742930668
ENSG00000182179,-1.743603035
ENSG00000269019,-1.74360769
ENSG00000125508,-1.748191941
ENSG00000173209,-1.751386949
ENSG00000204778,-1.755067614
ENSG00000285938,-1.75832079
ENSG00000285813,-1.760937008
ENSG00000174080,-1.768926434
ENSG00000232265,-1.769290983
